triangle_id,point_1_x,point_1_y,point_1_z,point_2_x,point_2_y,point_2_z,point_3_x,point_3_y,point_3_z
331,536,180,-4.868287750315821,536,184,-4.869006437247854,540,184,-4.848900352244629
332,596,188,-4.359834019381943,592,188,-4.470146333500008,592,192,-4.434002053397481
333,560,212,-4.647838181227819,560,208,-4.709645707831952,556,208,-4.713897757810611
334,572,152,-4.426981287541261,572,156,-4.520335958305571,576,156,-4.533878605485088
335,564,152,-4.3690764169509855,560,152,-4.332814705993583,560,156,-4.431402236550558
336,556,212,-4.652947812535348,560,212,-4.647838181227819,556,208,-4.713897757810611
337,536,184,-4.869006437247854,536,188,-4.866400549318936,540,188,-4.847903938819769
338,576,152,-4.4440197319268355,572,152,-4.426981287541261,576,156,-4.533878605485088
339,536,172,-4.712288236516809,536,176,-4.803891414651972,540,172,-4.698425971053864
340,596,192,-4.319405773520859,596,188,-4.359834019381943,592,192,-4.434002053397481
341,596,180,-4.440429014151131,596,176,-4.480779259648028,592,176,-4.569729341416193
342,568,212,-4.606795158263696,572,212,-4.5706642103335655,572,208,-4.63677315674337
343,548,156,-4.343652291271354,544,160,-4.42661183218895,548,160,-4.436603218115862
344,548,160,-4.436603218115862,544,160,-4.42661183218895,544,164,-4.515853270245268
345,544,164,-4.515853270245268,540,164,-4.518593290183247,540,168,-4.607456804504953
346,592,164,-4.625280663674083,588,160,-4.591338973965019,588,164,-4.6547907280986704
347,588,164,-4.6547907280986704,588,160,-4.591338973965019,584,160,-4.607946212018182
348,584,160,-4.607946212018182,584,156,-4.535341086490439,580,156,-4.5386379830958745
349,584,208,-4.446465471102747,588,204,-4.410232617070295,584,204,-4.50161891301553
350,584,204,-4.50161891301553,588,204,-4.410232617070295,588,200,-4.457847683233449
351,588,200,-4.457847683233449,592,200,-4.354399838527662,592,196,-4.395767494292201
352,540,200,-4.8028551459152515,544,204,-4.761960004472907,544,200,-4.796362991225659
353,544,200,-4.796362991225659,544,204,-4.761960004472907,548,204,-4.760684442853706
354,548,204,-4.760684442853706,548,208,-4.714110920353866,552,208,-4.7144194999372
355,580,212,-4.459657746340286,584,208,-4.446465471102747,580,208,-4.523856284330507
356,580,208,-4.523856284330507,584,208,-4.446465471102747,584,204,-4.50161891301553
357,544,204,-4.761960004472907,548,208,-4.714110920353866,548,204,-4.760684442853706
358,552,208,-4.7144194999372,556,212,-4.652947812535348,556,208,-4.713897757810611
359,588,204,-4.410232617070295,592,200,-4.354399838527662,588,200,-4.457847683233449
360,592,196,-4.395767494292201,596,192,-4.319405773520859,592,192,-4.434002053397481
361,572,212,-4.5706642103335655,576,212,-4.521780617435198,576,208,-4.587589840685318
362,552,212,-4.655051500715317,556,212,-4.652947812535348,552,208,-4.7144194999372
363,560,152,-4.332814705993583,556,152,-4.2969887409113205,556,156,-4.396170635994999
364,552,156,-4.365680881256444,548,156,-4.343652291271354,548,160,-4.436603218115862
365,536,196,-4.841405160992499,540,200,-4.8028551459152515,540,196,-4.826950592186374
366,540,196,-4.826950592186374,540,200,-4.8028551459152515,544,200,-4.796362991225659
367,596,176,-4.480779259648028,596,172,-4.52089971508847,592,172,-4.60138853315217
368,592,168,-4.632857923336372,592,164,-4.625280663674083,588,164,-4.6547907280986704
369,580,152,-4.453384382666215,576,152,-4.4440197319268355,580,156,-4.5386379830958745
370,580,156,-4.5386379830958745,576,152,-4.4440197319268355,576,156,-4.533878605485088
371,552,152,-4.266247180515199,548,156,-4.343652291271354,552,156,-4.365680881256444
372,588,160,-4.591338973965019,584,156,-4.535341086490439,584,160,-4.607946212018182
373,544,160,-4.42661183218895,540,164,-4.518593290183247,544,164,-4.515853270245268
374,540,168,-4.607456804504953,536,172,-4.712288236516809,540,172,-4.698425971053864
375,536,168,-4.622590735138428,536,172,-4.712288236516809,540,168,-4.607456804504953
376,596,168,-4.56056133733267,592,164,-4.625280663674083,592,168,-4.632857923336372
377,596,196,-4.278774642847868,596,192,-4.319405773520859,592,196,-4.395767494292201
378,536,188,-4.866400549318936,536,192,-4.8579547545147985,540,192,-4.841338368188536
379,576,212,-4.521780617435198,580,212,-4.459657746340286,580,208,-4.523856284330507
380,556,152,-4.2969887409113205,552,152,-4.266247180515199,552,156,-4.365680881256444
381,536,192,-4.8579547545147985,536,196,-4.841405160992499,540,196,-4.826950592186374
382,596,172,-4.52089971508847,596,168,-4.56056133733267,592,168,-4.632857923336372
383,548,208,-4.714110920353866,552,212,-4.655051500715317,552,208,-4.7144194999372
384,540,164,-4.518593290183247,536,168,-4.622590735138428,540,168,-4.607456804504953
385,592,200,-4.354399838527662,596,196,-4.278774642847868,592,196,-4.395767494292201
386,584,156,-4.535341086490439,580,152,-4.453384382666215,580,156,-4.5386379830958745
387,536,180,-4.868287750315821,532,184,-4.899642805876848,536,184,-4.869006437247854
388,536,184,-4.869006437247854,532,184,-4.899642805876848,536,188,-4.866400549318936
389,536,188,-4.866400549318936,532,188,-4.894203688210862,536,192,-4.8579547545147985
390,536,192,-4.8579547545147985,532,192,-4.882622086243909,536,196,-4.841405160992499
391,532,180,-4.901279457962685,532,184,-4.899642805876848,536,180,-4.868287750315821
392,532,180,-4.901279457962685,536,180,-4.868287750315821,536,176,-4.803891414651972
393,532,180,-4.901279457962685,536,176,-4.803891414651972,532,176,-4.828513893993371
394,560,212,-4.647838181227819,564,216,-4.559068085339474,564,212,-4.632082398211429
395,564,212,-4.632082398211429,564,216,-4.559068085339474,568,212,-4.606795158263696
396,568,212,-4.606795158263696,568,216,-4.532474664424823,572,212,-4.5706642103335655
397,572,212,-4.5706642103335655,572,216,-4.495763774050926,576,212,-4.521780617435198
398,576,212,-4.521780617435198,576,216,-4.447962817438077,580,212,-4.459657746340286
399,560,216,-4.574429468866567,564,216,-4.559068085339474,560,212,-4.647838181227819
400,560,216,-4.574429468866567,560,212,-4.647838181227819,556,212,-4.652947812535348
401,568,148,-4.296561030741254,564,148,-4.262819728762173,568,152,-4.401457176356621
402,568,152,-4.401457176356621,564,148,-4.262819728762173,564,152,-4.3690764169509855
403,564,152,-4.3690764169509855,564,148,-4.262819728762173,560,152,-4.332814705993583
404,560,152,-4.332814705993583,560,148,-4.225895844760757,556,152,-4.2969887409113205
405,556,152,-4.2969887409113205,556,148,-4.189840177405642,552,152,-4.266247180515199
406,568,148,-4.296561030741254,568,152,-4.401457176356621,572,152,-4.426981287541261
407,568,148,-4.296561030741254,572,152,-4.426981287541261,572,148,-4.324349449582591
408,572,148,-4.324349449582591,572,152,-4.426981287541261,576,152,-4.4440197319268355
409,584,212,-4.384997668239034,588,208,-4.357636309425983,584,208,-4.446465471102747
410,584,208,-4.446465471102747,588,208,-4.357636309425983,588,204,-4.410232617070295
411,588,204,-4.410232617070295,592,204,-4.308223476765831,592,200,-4.354399838527662
412,592,200,-4.354399838527662,596,200,-4.237795041877069,596,196,-4.278774642847868
413,548,152,-4.244195916527785,544,156,-4.3338506035033415,548,156,-4.343652291271354
414,548,156,-4.343652291271354,544,156,-4.3338506035033415,544,160,-4.42661183218895
415,544,160,-4.42661183218895,540,160,-4.429959346169285,540,164,-4.518593290183247
416,540,164,-4.518593290183247,536,164,-4.534771936917205,536,168,-4.622590735138428
417,592,160,-4.568596830062279,588,156,-4.524966915462257,588,160,-4.591338973965019
418,588,160,-4.591338973965019,588,156,-4.524966915462257,584,156,-4.535341086490439
419,584,156,-4.535341086490439,584,152,-4.455661903424402,580,152,-4.453384382666215
420,592,160,-4.568596830062279,588,160,-4.591338973965019,592,164,-4.625280663674083
421,536,200,-4.814906564629229,540,204,-4.767563650672386,540,200,-4.8028551459152515
422,540,200,-4.8028551459152515,540,204,-4.767563650672386,544,204,-4.761960004472907
423,544,204,-4.761960004472907,544,208,-4.71579581213963,548,208,-4.714110920353866
424,548,208,-4.714110920353866,548,212,-4.6558009827858875,552,212,-4.655051500715317
425,596,184,-4.400097181194738,600,180,-4.3405724503933625,596,180,-4.440429014151131
426,596,180,-4.440429014151131,600,180,-4.3405724503933625,596,176,-4.480779259648028
427,596,176,-4.480779259648028,600,176,-4.389449139717898,596,172,-4.52089971508847
428,596,172,-4.52089971508847,600,172,-4.438213355661209,596,168,-4.56056133733267
429,600,184,-4.292311986478067,600,180,-4.3405724503933625,596,184,-4.400097181194738
430,600,184,-4.292311986478067,596,184,-4.400097181194738,596,188,-4.359834019381943
431,600,184,-4.292311986478067,596,188,-4.359834019381943,600,188,-4.245380766252836
432,544,156,-4.3338506035033415,540,160,-4.429959346169285,544,160,-4.42661183218895
433,596,164,-4.591387705021615,592,160,-4.568596830062279,592,164,-4.625280663674083
434,540,204,-4.767563650672386,544,208,-4.71579581213963,544,204,-4.761960004472907
435,588,208,-4.357636309425983,592,204,-4.308223476765831,588,204,-4.410232617070295
436,600,188,-4.245380766252836,596,188,-4.359834019381943,596,192,-4.319405773520859
437,532,176,-4.828513893993371,536,176,-4.803891414651972,536,172,-4.712288236516809
438,564,216,-4.559068085339474,568,216,-4.532474664424823,568,212,-4.606795158263696
439,600,192,-4.2003722899531555,600,188,-4.245380766252836,596,192,-4.319405773520859
440,576,148,-4.344733981979002,572,148,-4.324349449582591,576,152,-4.4440197319268355
441,532,172,-4.738856368526402,532,176,-4.828513893993371,536,172,-4.712288236516809
442,600,180,-4.3405724503933625,600,176,-4.389449139717898,596,176,-4.480779259648028
443,564,148,-4.262819728762173,560,148,-4.225895844760757,560,152,-4.332814705993583
444,556,216,-4.581315066082362,560,216,-4.574429468866567,556,212,-4.652947812535348
445,568,216,-4.532474664424823,572,216,-4.495763774050926,572,212,-4.5706642103335655
446,532,184,-4.899642805876848,532,188,-4.894203688210862,536,188,-4.866400549318936
447,600,168,-4.486253505860201,596,164,-4.591387705021615,596,168,-4.56056133733267
448,596,168,-4.56056133733267,596,164,-4.591387705021615,592,164,-4.625280663674083
449,532,196,-4.862743651704859,536,200,-4.814906564629229,536,196,-4.841405160992499
450,536,196,-4.841405160992499,536,200,-4.814906564629229,540,200,-4.8028551459152515
451,580,216,-4.3884009126252,584,212,-4.384997668239034,580,212,-4.459657746340286
452,580,212,-4.459657746340286,584,212,-4.384997668239034,584,208,-4.446465471102747
453,544,208,-4.71579581213963,548,212,-4.6558009827858875,548,208,-4.714110920353866
454,552,212,-4.655051500715317,556,216,-4.581315066082362,556,212,-4.652947812535348
455,592,204,-4.308223476765831,596,200,-4.237795041877069,592,200,-4.354399838527662
456,596,196,-4.278774642847868,600,192,-4.2003722899531555,596,192,-4.319405773520859
457,588,156,-4.524966915462257,584,152,-4.455661903424402,584,156,-4.535341086490439
458,580,152,-4.453384382666215,576,148,-4.344733981979002,576,152,-4.4440197319268355
459,540,160,-4.429959346169285,536,164,-4.534771936917205,540,164,-4.518593290183247
460,536,168,-4.622590735138428,532,172,-4.738856368526402,536,172,-4.712288236516809
461,552,148,-4.159161017553698,548,152,-4.244195916527785,552,152,-4.266247180515199
462,552,152,-4.266247180515199,548,152,-4.244195916527785,548,156,-4.343652291271354
463,572,216,-4.495763774050926,576,216,-4.447962817438077,576,212,-4.521780617435198
464,600,176,-4.389449139717898,600,172,-4.438213355661209,596,172,-4.52089971508847
465,560,148,-4.225895844760757,556,148,-4.189840177405642,556,152,-4.2969887409113205
466,532,168,-4.650741052496251,532,172,-4.738856368526402,536,168,-4.622590735138428
467,532,188,-4.894203688210862,532,192,-4.882622086243909,536,192,-4.8579547545147985
468,600,196,-4.157416703365374,600,192,-4.2003722899531555,596,196,-4.278774642847868
469,580,148,-4.358653659402178,576,148,-4.344733981979002,580,152,-4.453384382666215
470,552,216,-4.584702487580906,556,216,-4.581315066082362,552,212,-4.655051500715317
471,556,148,-4.189840177405642,552,148,-4.159161017553698,552,152,-4.266247180515199
472,548,212,-4.6558009827858875,552,216,-4.584702487580906,552,212,-4.655051500715317
473,532,192,-4.882622086243909,532,196,-4.862743651704859,536,196,-4.841405160992499
474,596,200,-4.237795041877069,600,196,-4.157416703365374,596,196,-4.278774642847868
475,544,152,-4.23459813233758,540,156,-4.337711045545288,544,156,-4.3338506035033415
476,544,156,-4.3338506035033415,540,156,-4.337711045545288,540,160,-4.429959346169285
477,540,160,-4.429959346169285,536,160,-4.4470080480023695,536,164,-4.534771936917205
478,544,152,-4.23459813233758,544,156,-4.3338506035033415,548,152,-4.244195916527785
479,588,212,-4.300090548554317,592,208,-4.258997571966944,588,208,-4.357636309425983
480,588,208,-4.357636309425983,592,208,-4.258997571966944,592,204,-4.308223476765831
481,592,204,-4.308223476765831,596,204,-4.196206375234369,596,200,-4.237795041877069
482,596,200,-4.237795041877069,600,200,-4.1163097492020375,600,196,-4.157416703365374
483,576,216,-4.447962817438077,580,216,-4.3884009126252,580,212,-4.459657746340286
484,584,212,-4.384997668239034,588,212,-4.300090548554317,588,208,-4.357636309425983
485,584,152,-4.455661903424402,580,148,-4.358653659402178,580,152,-4.453384382666215
486,532,164,-4.564182874346329,532,168,-4.650741052496251,536,164,-4.534771936917205
487,536,164,-4.534771936917205,532,168,-4.650741052496251,536,168,-4.622590735138428
488,536,204,-4.777153400728101,540,208,-4.720323323561624,540,204,-4.767563650672386
489,540,204,-4.767563650672386,540,208,-4.720323323561624,544,208,-4.71579581213963
490,544,208,-4.71579581213963,544,212,-4.657865092868907,548,212,-4.6558009827858875
491,548,212,-4.6558009827858875,548,216,-4.586490450147322,552,216,-4.584702487580906
492,536,204,-4.777153400728101,540,204,-4.767563650672386,536,200,-4.814906564629229
493,600,172,-4.438213355661209,600,168,-4.486253505860201,596,168,-4.56056133733267
494,596,160,-4.541901351474202,592,156,-4.5091020499657875,592,160,-4.568596830062279
495,592,160,-4.568596830062279,592,156,-4.5091020499657875,588,156,-4.524966915462257
496,588,156,-4.524966915462257,588,152,-4.451719074086069,584,152,-4.455661903424402
497,584,152,-4.455661903424402,584,148,-4.36655782300796,580,148,-4.358653659402178
498,596,160,-4.541901351474202,592,160,-4.568596830062279,596,164,-4.591387705021615
499,532,200,-4.832804499872478,536,204,-4.777153400728101,536,200,-4.814906564629229
500,540,208,-4.720323323561624,544,212,-4.657865092868907,544,208,-4.71579581213963
501,592,208,-4.258997571966944,596,204,-4.196206375234369,592,204,-4.308223476765831
502,584,216,-4.3177683591448845,588,212,-4.300090548554317,584,212,-4.384997668239034
503,592,156,-4.5091020499657875,588,152,-4.451719074086069,588,156,-4.524966915462257
504,600,164,-4.533200772694643,596,160,-4.541901351474202,596,164,-4.591387705021615
505,540,156,-4.337711045545288,536,160,-4.4470080480023695,540,160,-4.429959346169285
506,548,148,-4.137321318733833,544,152,-4.23459813233758,548,152,-4.244195916527785
507,568,148,-4.296561030741254,564,144,-4.148137513040568,564,148,-4.262819728762173
508,564,148,-4.262819728762173,564,144,-4.148137513040568,560,148,-4.225895844760757
509,560,148,-4.225895844760757,560,144,-4.111054688845785,556,148,-4.189840177405642
510,556,148,-4.189840177405642,556,144,-4.075269117351776,552,148,-4.159161017553698
511,568,144,-4.182779430931719,564,144,-4.148137513040568,568,148,-4.296561030741254
512,568,144,-4.182779430931719,568,148,-4.296561030741254,572,148,-4.324349449582591
513,568,144,-4.182779430931719,572,148,-4.324349449582591,572,144,-4.212446362924885
514,572,144,-4.212446362924885,572,148,-4.324349449582591,576,148,-4.344733981979002
515,564,216,-4.559068085339474,568,220,-4.450294548215642,568,216,-4.532474664424823
516,568,216,-4.532474664424823,568,220,-4.450294548215642,572,216,-4.495763774050926
517,572,216,-4.495763774050926,572,220,-4.4136283224444055,576,216,-4.447962817438077
518,576,216,-4.447962817438077,576,220,-4.367506552442312,580,216,-4.3884009126252
519,564,220,-4.477692150573202,568,220,-4.450294548215642,564,216,-4.559068085339474
520,564,220,-4.477692150573202,564,216,-4.559068085339474,560,216,-4.574429468866567
521,564,220,-4.477692150573202,560,216,-4.574429468866567,560,220,-4.492205252647782
522,600,188,-4.245380766252836,604,184,-4.185889801273446,600,184,-4.292311986478067
523,600,184,-4.292311986478067,604,184,-4.185889801273446,600,180,-4.3405724503933625
524,600,180,-4.3405724503933625,604,180,-4.242025603995854,600,176,-4.389449139717898
525,600,176,-4.389449139717898,604,176,-4.299379978047399,600,172,-4.438213355661209
526,600,172,-4.438213355661209,604,172,-4.356743062802653,600,168,-4.486253505860201
527,604,188,-4.132184060679942,604,184,-4.185889801273446,600,188,-4.245380766252836
528,604,188,-4.132184060679942,600,188,-4.245380766252836,600,192,-4.2003722899531555
529,532,180,-4.901279457962685,528,184,-4.939508710127588,532,184,-4.899642805876848
530,532,184,-4.899642805876848,528,184,-4.939508710127588,532,188,-4.894203688210862
